ExperimentalCondition,Head Horizontal,Head Vertical,Eye Horizontal,Eye Vertical,SuccessfulCompletion,Steering,Time,Event
AudioOnly,0.9759577512741088,-0.1137270927429199,0.9086021780967712,-0.339147686958313,1.0,0.0,-0.12,NoEvent
BaseCondition,0.9591431617736816,-0.1786446869373321,0.9686200022697448,0.0101360389962792,0.0,0.0,-0.12,NoEvent
BaseCondition,0.9413981139659882,-0.2691738307476043,0.9755887687206268,-0.1030775159597396,0.0,0.0,-0.12,NoEvent
FullLoopAR,0.9503801465034484,-0.0280091073364019,0.8596773147583008,-0.0232377368956804,1.0,0.0,-0.12,NoEvent
BaseCondition,0.9365416020154952,-0.0152859180234372,0.9525670558214188,-0.0658993870019912,0.0,0.0,-0.10,NoEvent
FullLoopAR,0.9815520644187928,-0.0442855432629585,0.9575377106666564,0.0356842651963233,1.0,0.0,-0.10,NoEvent
BaseCondition,0.9726328253746032,-0.0585314035415649,0.960439383983612,-0.0255345162004232,0.0,0.0,-0.10,NoEvent
FullLoopAR,0.9682977795600892,-0.1279418170452118,0.9577473402023317,-0.1014135628938674,1.0,0.0,-0.10,NoEvent
BaseCondition,0.9919220507144928,0.0081390282139181,0.961501955986023,-0.0561807416379451,0.0,0.0,-0.10,NoEvent
BaseCondition,0.9556955695152284,0.0880175605416297,0.9698786735534668,-0.0527023673057555,0.0,0.0,-0.10,NoEvent
FullLoopAR,0.9386820197105408,0.0396558903157711,0.8903279900550842,0.0363883785903453,1.0,0.0,-0.10,NoEvent
HUDOnly,0.9417634606361388,0.0580162778496742,0.9498005509376526,0.049026221036911,1.0,0.0,-0.10,NoEvent
FullLoopAR,0.990437626838684,0.0132563896477222,0.953299045562744,-0.0582454279065132,1.0,0.0,-0.10,NoEvent
FullLoopAR,0.8938385248184204,-0.0586992837488651,0.9541892409324646,-0.01080331671983,1.0,0.0,-0.10,NoEvent
AudioOnly,0.9882239699363708,0.0173108652234077,0.975511908531189,-0.0767184197902679,1.0,0.0,-0.10,NoEvent
AudioOnly,0.950865924358368,-0.286361962556839,0.977276474237442,-0.1133786737918852,1.0,0.0,-0.10,NoEvent
HUDOnly,0.9904277324676514,-0.0342124663293361,0.9596718549728394,0.0517880097031593,0.0,0.0,-0.10,NoEvent
BaseCondition,0.9506035447120668,-0.1953803449869156,0.8690020143985748,-0.4010541141033172,0.0,0.0,-0.10,NoEvent
HUDOnly,0.9328717589378356,0.0551622919738292,0.940757006406784,0.0220399033278226,1.0,0.0,-0.10,NoEvent
HUDOnly,0.9611748456954956,-0.2301883697509765,0.9593473076820374,-0.0974304154515266,1.0,0.0,-0.10,NoEvent
BaseCondition,0.997643142938614,-0.0372178237885236,0.9427184760570526,-0.3334472775459289,0.0,0.0,-0.10,NoEvent
FullLoopAR,0.954843819141388,0.0595235973596572,0.953790545463562,-0.0494220443069934,1.0,0.0,-0.10,NoEvent
HUDOnly,0.98044615983963,-0.0011316621676087,0.9517592191696168,-0.1638880223035812,0.0,0.0,-0.10,NoEvent
AudioOnly,0.9685623049736024,0.040309090167284,0.9271405935287476,-0.2913386225700378,0.0,0.0,-0.10,NoEvent
BaseCondition,0.9592278599739076,0.0506111942231654,0.945005550980568,-0.0147629734128713,1.0,0.0,-0.10,NoEvent
AudioOnly,0.9794664978981018,-0.1322686672210693,0.9377905130386353,-0.3322204351425171,0.0,0.0,-0.10,NoEvent
FullLoopAR,0.9655769318342208,-0.1207936126738786,0.9541751742362976,-0.0511926682665943,1.0,0.0,-0.10,NoEvent
BaseCondition,0.9335064888000488,-0.2338074594736098,0.9418887794017792,-0.1116685345768928,1.0,0.0,-0.10,NoEvent
HUDOnly,0.9889737963676452,-0.068743672221899,0.960305154323578,-0.1910924315452575,1.0,0.0,-0.10,NoEvent
HUDOnly,0.9562425017356871,0.1394449472427368,0.9375004172325134,-0.0170771777629852,0.0,0.0,-0.10,NoEvent
BaseCondition,0.9312782883644104,-0.1444839872419834,0.9337325394153596,-0.0067218381154816,0.0,0.0,-0.10,NoEvent
HUDOnly,0.9641460180282592,0.0313021540641784,0.9561033248901368,-0.0720890834927558,0.0,0.0,-0.10,NoEvent
AudioOnly,0.9729814529418944,-0.0176902972161769,0.9458005428314208,-0.0873226448893547,0.0,0.0,-0.10,NoEvent
HUDOnly,0.964990735054016,-0.0640373453497886,0.971704363822937,-0.0610316172242164,1.0,0.0,-0.10,NoEvent
BaseCondition,0.9418056905269624,0.0381382983177899,0.9495116472244264,0.0495091304183006,0.0,0.0,-0.10,NoEvent
FullLoopAR,0.9771214723587036,0.0613108463585376,0.9589380025863647,-0.0741663128137588,0.0,0.0,-0.10,NoEvent
BaseCondition,0.9777166843414308,-0.0722286328673362,0.9427660703659058,-0.1448915749788284,0.0,0.0,-0.10,NoEvent
AudioOnly,0.9567247927188872,-0.1934862732887268,0.9317953288555144,0.0220528515055775,0.0,0.0,-0.10,NoEvent
FullLoopAR,0.9513207077980042,-0.1855953261256217,0.9318572133779526,0.1372440870618447,0.0,0.0,-0.10,NoEvent
HUDOnly,0.9252625703811646,0.2055550664663314,0.9554789066314696,-0.1370041370391845,0.0,0.0,-0.10,NoEvent
BaseCondition,0.9693172574043274,0.0060410797595977,0.9674529433250428,-0.0430295914411544,0.0,0.0,-0.10,NoEvent
BaseCondition,0.9838125109672546,-0.0551838837563991,0.9666876196861268,-0.0556718632578849,1.0,0.0,-0.10,NoEvent
FullLoopAR,0.9791179895401,-0.0159068964421749,0.964755117893219,-0.0837677717208862,1.0,0.0,-0.10,NoEvent
HUDOnly,0.9708807468414308,-0.0255329944193363,0.949116349220276,-0.0715155005455017,1.0,0.0,-0.10,NoEvent
FullLoopAR,0.9646909832954408,-0.0691326260566711,0.9445711970329284,-0.028397062793374,1.0,0.0,-0.10,NoEvent
FullLoopAR,0.976854920387268,-0.0155180804431438,0.953022837638855,-0.0024997831787914,1.0,0.0,-0.10,NoEvent
AudioOnly,0.9441066384315492,-0.0190859381109476,0.9426206350326538,0.0116544803604483,1.0,0.0,-0.10,NoEvent
FullLoopAR,0.9628962874412536,-0.0308549627661704,0.9248042404651642,-0.1297533810138701,1.0,0.0,-0.10,NoEvent
FullLoopAR,0.9544373750686646,-0.117239162325859,0.9540539383888244,-0.0483096167445182,1.0,0.0,-0.10,NoEvent
BaseCondition,0.9521254897117616,-0.1409230530261993,0.942700982093811,-0.0543081127107143,0.0,0.0,-0.10,NoEvent
AudioOnly,0.9267438352108002,-0.0526653565466403,0.940262407064438,-0.024193360703066,1.0,0.0,-0.10,NoEvent
FullLoopAR,0.9646291136741638,0.0228737443685531,0.9605627655982972,-0.0783922895789146,0.0,0.0,-0.10,NoEvent
FullLoopAR,0.940977931022644,-0.1608199328184127,0.9462065994739532,-0.076198536902666,0.0,0.0,-0.10,NoEvent
FullLoopAR,0.9786495566368104,0.0027082450687885,0.989836037158966,-0.0006318923551589,1.0,0.0,-0.10,NoEvent
FullLoopAR,0.9717476963996888,-0.0042237443849444,0.9510327577590942,-0.0720723718404769,1.0,0.0,-0.10,NoEvent
BaseCondition,0.984924778342247,0.0358628518879413,0.9125595986843108,-0.0084293963082018,0.0,0.0,-0.10,NoEvent
FullLoopAR,0.9572008848190308,-0.0351263955235481,0.9624853134155272,-0.0610342137515544,0.0,0.0,-0.10,NoEvent
BaseCondition,0.9598733186721802,-0.1465417593717575,0.8415293097496033,-0.5639075040817261,1.0,0.0,-0.10,NoEvent
BaseCondition,0.9647642970085144,-0.0854211039841174,0.8748541176319122,-0.4139852970838547,0.0,0.0,-0.10,NoEvent
HUDOnly,0.9918065071105956,-0.0295014381408691,0.980119913816452,-0.0395613145083188,0.0,0.0,-0.10,NoEvent
BaseCondition,0.9860167503356934,-0.0141015201807022,0.9658344984054564,-0.0567724853754043,1.0,0.0,-0.10,NoEvent
HUDOnly,0.9805266261100768,-0.1049706190824508,0.9487939476966858,-0.0768208056688308,1.0,0.0,-0.10,NoEvent
HUDOnly,0.9733149409294128,0.0377319604158401,0.9704317450523376,-0.0222990848124027,0.0,0.0,-0.10,NoEvent
BaseCondition,0.932093858718872,-0.0561798736453056,0.9512034058570862,-0.0479763187468051,0.0,0.0,-0.10,NoEvent
FullLoopAR,0.9666393399238586,-0.0550463832914829,0.943957507610321,-0.0342889763414859,1.0,0.0,-0.10,NoEvent
AudioOnly,0.9598733186721802,-0.0077230092138051,0.8415293097496033,-0.4757603704929352,0.0,0.0,-0.10,NoEvent
HUDOnly,0.9421085715293884,0.0629357956349849,0.9341623485088348,0.0469384137541055,1.0,0.0,-0.10,NoEvent
BaseCondition,0.9598733186721802,-0.3028585314750671,0.8415293097496033,-0.5365040898323059,1.0,0.0,-0.10,NoEvent
FullLoopAR,0.9702634811401368,-0.1317583173513412,0.9716559052467346,-0.0992026180028915,0.0,0.0,-0.10,NoEvent
AudioOnly,0.9384891539812088,-0.1265541315078735,0.9149928838014604,0.0234078289940952,1.0,0.0,-0.10,NoEvent
AudioOnly,0.9430292248725892,-0.044823933392763,0.9562877118587494,-0.076388843357563,1.0,0.0,-0.10,NoEvent
BaseCondition,0.94044291973114,0.0775192975997924,0.9487188458442688,-0.0755286663770675,0.0,0.0,-0.10,NoEvent
BaseCondition,0.9600233435630798,-0.0618976280093193,0.9593565464019777,-0.07784254103899,0.0,0.0,-0.10,NoEvent
BaseCondition,0.9677686393260956,0.035217136144638,0.9650790989398956,-0.0429770564660429,0.0,0.0,-0.10,NoEvent
HUDOnly,0.9736537337303162,0.0695758461952209,0.9891141057014464,-0.0702820867300033,0.0,0.0,-0.10,NoEvent
HUDOnly,0.9921667575836182,0.0632547363638877,0.9207968711853028,-0.3235797584056854,1.0,0.0,-0.10,NoEvent
AudioOnly,0.9642993807792664,-0.0128425145521759,0.9857080578804016,-0.0635859444737434,0.0,0.0,-0.10,NoEvent
BaseCondition,0.9683938324451448,-0.0989368706941604,0.9603929221630096,-0.0455896407365798,0.0,0.0,-0.10,NoEvent
HUDOnly,0.9853382110595704,0.0024645794183015,0.9544631242752076,-0.0550623200833797,0.0,0.0,-0.10,NoEvent
BaseCondition,0.9634849429130554,-0.0908478237688541,0.9047509431838988,0.0209308201447128,0.0,0.0,-0.10,NoEvent
FullLoopAR,0.9515255987644196,0.1704035848379134,0.951678991317749,-0.0361789129674434,1.0,0.0,-0.10,NoEvent
BaseCondition,0.9731680750846864,-0.0212321635335683,0.9503286480903624,-0.0649562254548072,0.0,0.0,-0.10,NoEvent
FullLoopAR,0.9477375149726868,-0.0761146992444992,0.9647024273872375,-0.0415768288075923,1.0,0.0,-0.10,NoEvent
FullLoopAR,0.9669035077095032,0.0374345881864428,0.9662802815437316,-0.0974020361900329,0.0,0.0,-0.10,NoEvent
HUDOnly,0.9690260291099548,-0.0285002328455448,0.8945639133453369,-0.3524539768695831,1.0,0.0,-0.10,NoEvent
FullLoopAR,0.9822583794593812,0.0120173338800668,0.8933439910411834,0.0087975123897194,1.0,0.0,-0.10,NoEvent
FullLoopAR,0.9800643175840378,-0.112886894494295,0.9314323365688324,-0.0503573659807443,1.0,0.0,-0.10,NoEvent
FullLoopAR,0.9725884795188904,0.0108357155695557,0.948868453502655,-0.0340024605393409,0.0,0.0,-0.10,NoEvent
HUDOnly,0.9787456542253494,-0.0310445460490881,0.9426368027925492,-0.0957515351474284,1.0,0.0,-0.10,NoEvent
FullLoopAR,0.9805923700332642,-0.0888923406600952,0.9780189990997314,-0.1777103245258331,1.0,0.0,-0.10,NoEvent
FullLoopAR,0.9851991534233092,0.0648519024252891,0.958590567111969,-0.0422296412289142,1.0,0.0,-0.10,NoEvent
HUDOnly,0.9839832186698914,-0.0025310758501291,0.9392664432525636,-0.1431258022785186,0.0,0.0,-0.10,NoEvent
BaseCondition,0.9794824123382568,-0.1707188934087753,0.971771240234375,-0.0868870019912719,0.0,0.0,-0.10,NoEvent
FullLoopAR,0.9916071891784668,0.0816050693392753,0.9427974224090576,0.0236539039760828,1.0,0.0,-0.10,NoEvent
FullLoopAR,0.9656299352645874,-0.0682083070278166,0.9784131199121476,-0.1917025744915008,0.0,0.0,-0.10,NoEvent
FullLoopAR,0.9842931628227234,-0.0496825501322746,0.9487576484680176,-0.042946957051754,1.0,0.0,-0.10,NoEvent
HUDOnly,0.9650958180427552,0.0755778029561042,0.9726904332637788,-0.1479385644197464,0.0,0.0,-0.10,NoEvent
BaseCondition,0.9492017030715942,-0.039081372320652,0.925981104373932,-0.010776599869132,0.0,0.0,-0.10,NoEvent
FullLoopAR,0.9580115675926208,0.0005722641944885,0.9128931164741516,0.0019438072340562,1.0,0.0,-0.10,NoEvent
FullLoopAR,0.9634590744972228,-0.1420168131589889,0.9302052855491638,-0.2827068567276001,0.0,0.0,-0.10,NoEvent
BaseCondition,0.9694182276725768,-0.09408900141716,0.9155332446098328,-0.0558460969477891,0.0,0.0,-0.10,NoEvent
AudioOnly,0.8477654457092285,0.0866899639368057,0.8912348747253418,0.0787999778985977,0.0,0.0,-0.10,NoEvent
FullLoopAR,0.9385108947753906,0.0007963320240378,0.929681956768036,-0.027172140777111,0.0,0.0,-0.10,NoEvent
BaseCondition,0.9683752655982972,0.131255030632019,0.9645271301269532,-0.0444074943661689,0.0,0.0,-0.10,NoEvent
HUDOnly,0.8972751498222351,0.0323819629848003,0.918956220149994,-0.0102328909561038,0.0,0.0,-0.10,NoEvent
FullLoopAR,0.9770777225494384,-0.1421394348144531,0.8885899186134338,-0.2696945965290069,1.0,0.0,-0.10,NoEvent
AudioOnly,0.8477654457092285,-0.0799604430794715,0.8912348747253418,-0.1390852779150008,1.0,0.0,-0.10,NoEvent
HUDOnly,0.9259556531906128,-0.0942205823957919,0.9403292536735536,-0.0603372808545827,0.0,0.0,-0.10,NoEvent
AudioOnly,0.9469773769378662,0.0567875169217586,0.9433417916297911,-0.1355864331126213,1.0,0.0,-0.10,NoEvent
AudioOnly,0.961894154548645,-0.103570207953453,0.9533388018608092,-0.1401616483926773,0.0,0.0,-0.10,NoEvent
HUDOnly,0.9449650645256042,-0.1738936901092529,0.9360578060150146,-0.2883369624614715,0.0,0.0,-0.10,NoEvent
BaseCondition,0.9782533645629884,-0.1061881333589553,0.979634404182434,-0.0863253250718116,0.0,0.0,-0.10,NoEvent
FullLoopAR,0.9800147861242294,-0.1323653049767016,0.954909011721611,-0.0498019885271787,1.0,0.0,-0.10,NoEvent
AudioOnly,0.97026926279068,-0.1066828966140747,0.9725542068481444,-0.0768337696790695,0.0,0.0,-0.10,NoEvent
BaseCondition,0.8477654457092285,-0.5104703009128571,0.8912348747253418,-0.6225015819072723,0.0,0.0,-0.10,NoEvent
FullLoopAR,0.9327303618192672,-0.1851635389029979,0.943462297320366,-0.0403765216469764,1.0,0.0,-0.10,NoEvent
FullLoopAR,0.9854096174240112,-0.0014656390994787,0.958952099084854,0.0018514980038162,1.0,0.0,-0.10,NoEvent
HUDOnly,0.9876931309700012,-0.1050445698201656,0.995060920715332,0.0924181155860423,1.0,0.0,-0.10,NoEvent
HUDOnly,0.9644073247909546,-0.113322228193283,0.9492055773735046,-0.114371582865715,1.0,0.0,-0.10,NoEvent
FullLoopAR,0.9627943783998488,-0.0548958303406834,0.9604657292366028,-0.055730365216732,0.0,0.0,-0.10,NoEvent
BaseCondition,0.9834576845169068,0.0874316692352294,0.9531902074813844,0.0108372941613197,0.0,0.0,-0.10,NoEvent
FullLoopAR,0.9863955974578856,-0.0620753094553947,0.975116491317749,-0.0867618769407272,0.0,0.0,-0.10,NoEvent
AudioOnly,0.9571478366851808,-0.1277796924114227,0.962913990020752,-0.0892813876271247,0.0,0.0,-0.10,NoEvent
HUDOnly,0.9641512036323548,-0.1940133869647979,0.9796424508094788,-0.0502248294651508,1.0,0.0,-0.10,NoEvent
BaseCondition,0.9446341395378112,0.0315327532589435,0.9523299932479858,-0.0140174394473433,0.0,0.0,-0.10,NoEvent
FullLoopAR,0.9642255902290344,-0.1622454226016998,0.9485744833946228,-0.0846852660179138,0.0,0.0,-0.10,NoEvent
BaseCondition,0.94326514005661,-0.2466884851455688,0.9622639417648317,-0.0748145654797554,0.0,0.0,-0.10,NoEvent
AudioOnly,0.9809961915016174,0.0564063787460327,0.96688312292099,-0.0675134807825088,1.0,0.0,-0.10,NoEvent
HUDOnly,0.9581986665725708,0.0282545564696192,0.9787836074829102,-0.104621198028326,0.0,0.0,-0.10,NoEvent
AudioOnly,0.9404910802841188,-0.0618954002857208,0.9504252672195436,-0.0964746475219726,0.0,0.0,-0.10,NoEvent
BaseCondition,0.972792148590088,-0.0119805806316434,0.9484299421310424,-0.0621502194553613,1.0,0.0,-0.10,NoEvent
AudioOnly,0.948103368282318,-0.0672497227787971,0.9606502056121826,-0.0865156948566436,1.0,0.0,-0.10,NoEvent
BaseCondition,0.9447610974311828,-0.017866420559585,0.965336337685585,-0.0781090352684258,0.0,0.0,-0.10,NoEvent
FullLoopAR,0.966693103313446,0.0159699916839599,0.9355103373527528,-0.020465213805437,1.0,0.0,-0.10,NoEvent
FullLoopAR,0.9764893651008606,-0.1764252185821533,0.9490412473678588,-0.0013259262632345,1.0,0.0,-0.10,NoEvent
AudioOnly,0.9460383653640748,0.1074827760457992,0.9694528579711914,-0.0249586515128612,1.0,0.0,-0.10,NoEvent
BaseCondition,0.9573919773101808,0.0703815966844558,0.9285730719566344,-0.0667610317468643,0.0,0.0,-0.10,NoEvent
AudioOnly,0.9720147848129272,0.0440019704401493,0.9519875049591064,-0.0595695115625858,0.0,0.0,-0.10,NoEvent
BaseCondition,0.946075677871704,-0.2391856014728546,0.9687651991844176,-0.0692685842514038,0.0,0.0,-0.10,NoEvent
AudioOnly,0.8477654457092285,0.2262874245643615,0.8912348747253418,0.064769871532917,1.0,0.0,-0.10,NoEvent
HUDOnly,0.9291423559188844,-0.0653386786580085,0.9483856558799744,-0.0557919740676879,0.0,0.0,-0.10,NoEvent
HUDOnly,0.9873434901237488,0.0854035839438438,0.9584648311138152,-0.0435523251071571,0.0,0.0,-0.10,NoEvent
HUDOnly,0.9135009050369264,-0.0036760345101356,0.8784869909286499,0.0616296641528606,1.0,0.0,-0.10,NoEvent
FullLoopAR,0.9577634930610656,-0.1871280670166015,0.9585132598876952,-0.0904384702444076,1.0,0.0,-0.10,NoEvent
AudioOnly,0.954415798187256,-0.176644966006279,0.9782895445823668,-0.0690218806266784,1.0,0.0,-0.10,NoEvent
HUDOnly,0.9276694655418396,0.022510977461934,0.8737331628799438,0.0545091964304447,1.0,0.0,-0.10,NoEvent
HUDOnly,0.9385744333267212,0.0538879707455635,0.9524036645889282,0.007413687184453,0.0,0.0,-0.10,NoEvent
HUDOnly,0.9643243551254272,0.0508134886622428,0.9234316945075988,-0.0454237125813961,1.0,0.0,-0.10,NoEvent
FullLoopAR,0.9696815609931946,-0.0721301287412643,0.9764929413795472,-0.0245007630437612,1.0,0.0,-0.10,NoEvent
AudioOnly,0.973739728331566,-0.0231503346003591,0.9584378153085708,-0.0330018140375613,0.0,0.0,-0.10,NoEvent
FullLoopAR,0.969899907708168,-0.1830143183469772,0.8867190331220627,-0.3947306498885155,1.0,0.0,-0.10,NoEvent
AudioOnly,0.96213299036026,0.1056281030178069,0.8966943919658661,-0.3971624374389648,1.0,0.0,-0.10,NoEvent
AudioOnly,0.9220374226570128,-0.2274383753538131,0.9291564226150512,-0.0224514063447713,0.0,0.0,-0.10,NoEvent
BaseCondition,0.9801957607269286,-0.1454833447933196,0.9810385704040528,-0.1750739067792892,0.0,0.0,-0.10,NoEvent
FullLoopAR,0.9668251276016236,0.1770143806934356,0.9396352171897888,0.0098278820514678,0.0,0.0,-0.10,NoEvent
BaseCondition,0.9752822518348694,-0.0768579542636871,0.949905514717102,-0.052447035908699,1.0,0.0,-0.10,NoEvent
HUDOnly,0.9713854789733888,-0.031720396131277,0.9225024580955504,0.0227688271552324,1.0,0.0,-0.10,NoEvent
FullLoopAR,0.924361765384674,-0.0217893011868,0.9537111520767212,-0.0903390124440193,1.0,0.0,-0.10,NoEvent
HUDOnly,0.97921422123909,-0.1312031298875808,0.9602225720882416,-0.0472683161497116,1.0,0.0,-0.10,NoEvent
FullLoopAR,0.9416365325450896,-0.1276690959930419,0.954310268163681,-0.0887697264552116,1.0,0.0,-0.10,NoEvent
AudioOnly,0.9755338430404664,-0.1125270426273346,0.908243715763092,-0.3381652235984802,1.0,0.0,-0.10,NoEvent
BaseCondition,0.9588370323181152,-0.177530862390995,0.9678975045681,0.0110465353354811,0.0,0.0,-0.10,NoEvent
BaseCondition,0.9411818385124208,-0.2685840725898742,0.9759659171104432,-0.1020236760377883,0.0,0.0,-0.10,NoEvent
FullLoopAR,0.9482911229133606,-0.0254038702696561,0.8581531643867493,-0.0243757348507642,1.0,0.0,-0.10,NoEvent
BaseCondition,0.9360702633857728,-0.0126803321763873,0.9525995254516602,-0.066136933863163,0.0,0.0,-0.08,NoEvent
FullLoopAR,0.9803093075752258,-0.0436027348041534,0.9559062719345092,0.0366549640893936,1.0,0.0,-0.08,NoEvent
BaseCondition,0.972299873828888,-0.0566700808703899,0.9594499468803406,-0.0209056064486503,0.0,0.0,-0.08,NoEvent
FullLoopAR,0.9677876234054564,-0.127091571688652,0.956307888031006,-0.1033074781298637,1.0,0.0,-0.08,NoEvent
BaseCondition,0.9913337230682372,0.0095279878005385,0.9600223302841188,-0.0543556697666645,0.0,0.0,-0.08,NoEvent
BaseCondition,0.9549244046211244,0.0890689045190811,0.9693477153778076,-0.0515703596174716,0.0,0.0,-0.08,NoEvent
FullLoopAR,0.934748113155365,0.0412126518785953,0.8936961889266968,0.0287419762462377,1.0,0.0,-0.08,NoEvent
HUDOnly,0.9382819533348083,0.0621141716837883,0.914781928062439,0.1246793419122695,1.0,0.0,-0.08,NoEvent
FullLoopAR,0.9899086356163024,0.0122309662401676,0.9515882730484008,-0.0581012703478336,1.0,0.0,-0.08,NoEvent
FullLoopAR,0.8912672400474548,-0.0561699718236923,0.952174961566925,-0.0003952187835238,1.0,0.0,-0.08,NoEvent
AudioOnly,0.9876225590705872,0.0205876938998699,0.9748945236206056,-0.0746805891394615,1.0,0.0,-0.08,NoEvent
AudioOnly,0.9506882280111312,-0.2859957665205002,0.9767424017190932,-0.1142984256148337,1.0,0.0,-0.08,NoEvent
HUDOnly,0.9895077347755432,-0.0290497131645679,0.9580979943275452,0.0564108826220035,0.0,0.0,-0.08,NoEvent
BaseCondition,0.949972540140152,-0.193353347480297,0.8672659993171692,-0.399017721414566,0.0,0.0,-0.08,NoEvent
HUDOnly,0.9307917952537536,0.0552925467491149,0.9435696005821228,0.0249657668173313,1.0,0.0,-0.08,NoEvent
HUDOnly,0.961203157901764,-0.2288822904229163,0.958612471818924,-0.097594428807497,1.0,0.0,-0.08,NoEvent
BaseCondition,0.9973636269569396,-0.0350630208849906,0.94163179397583,-0.3359858989715576,0.0,0.0,-0.08,NoEvent
FullLoopAR,0.9537734389305116,0.0607456788420677,0.9528470635414124,-0.0474115051329135,1.0,0.0,-0.08,NoEvent
HUDOnly,0.979943573474884,-0.0001456728205084,0.9512619376182556,-0.1591270416975021,0.0,0.0,-0.08,NoEvent
AudioOnly,0.9674254059791564,0.0424411743879318,0.9266752004623412,-0.2898012101650238,0.0,0.0,-0.08,NoEvent
BaseCondition,0.9588514566421508,0.0456405989825725,0.9437193274497986,-0.0086486088111996,1.0,0.0,-0.08,NoEvent
AudioOnly,0.9766046106815338,-0.1466006189584732,0.9352842271327972,-0.341114804148674,0.0,0.0,-0.08,NoEvent
FullLoopAR,0.9650227427482606,-0.1201745085418224,0.953395813703537,-0.0520114805549383,1.0,0.0,-0.08,NoEvent
BaseCondition,0.9330273270606996,-0.2327459156513214,0.9380915760993958,-0.0431377850472927,1.0,0.0,-0.08,NoEvent
HUDOnly,0.9885475039482116,-0.0677748825401067,0.9606886953115464,-0.1846552863717078,1.0,0.0,-0.08,NoEvent
HUDOnly,0.9546207785606384,0.1410746574401855,0.9399759769439696,-0.0272400174289941,0.0,0.0,-0.08,NoEvent
BaseCondition,0.9293728172779084,-0.1432363986968994,0.9308260679244996,-0.0014086425653658,0.0,0.0,-0.08,NoEvent
