ExperimentalCondition,Head Horizontal,Head Vertical,Eye Horizontal,Eye Vertical,SuccessfulCompletion,Time,Event
HUDOnly,0.9591314792633056,-0.1161283105611801,0.95652037858963,-0.0576212406158447,1.0,0.12,StagEventNew
FullLoopAR,0.9104200005531312,-0.1140500977635383,0.9397114515304564,-0.0506232492625713,1.0,0.12,StagEventNew
AudioOnly,0.965345561504364,-0.0980792716145515,0.8421355485916138,-0.4199041724205017,1.0,0.12,StagEventNew
BaseCondition,0.9504225850105286,-0.1631081104278564,0.9296427369117736,0.0528258010745048,0.0,0.12,StagEventNew
BaseCondition,0.9373944699764252,-0.2580479681491852,0.9686145186424256,-0.0990015491843223,0.0,0.12,StagEventNew
FullLoopAR,0.926487386226654,-0.0021791763138026,0.866264283657074,0.0102481171488761,1.0,0.12,StagEventNew
BaseCondition,0.9205511212348938,-0.0020269132219254,0.937825083732605,-0.0649569630622863,0.0,0.14,StagEventNew
FullLoopAR,0.9646558165550232,-0.0214992426335811,0.9422918558120728,0.0557469613850116,1.0,0.14,StagEventNew
BaseCondition,0.9610209465026855,-0.0075857322663068,0.9467318654060364,-0.0230560004711151,0.0,0.14,StagEventNew
FullLoopAR,0.9581277966499328,-0.1091942936182022,0.9430771470069884,-0.1001564338803291,1.0,0.14,StagEventNew
BaseCondition,0.9839710593223572,0.0247974377125501,0.9497029185295104,-0.0520322732627391,0.0,0.14,StagEventNew
BaseCondition,0.9374721944332124,0.0990419685840606,0.9587306678295135,-0.0612325519323348,0.0,0.14,StagEventNew
FullLoopAR,0.900106281042099,0.0833684056997298,0.8653529584407806,0.0412711780518292,1.0,0.14,StagEventNew
HUDOnly,0.9006389379501343,0.1203639842569827,0.8805623948574066,0.1690594628453254,1.0,0.14,StagEventNew
FullLoopAR,0.9824489951133728,0.0240232832729816,0.9419896602630616,-0.0601384304463863,1.0,0.14,StagEventNew
FullLoopAR,0.8385775089263916,-0.0329920798540115,0.8630732297897339,0.0332469679415226,1.0,0.14,StagEventNew
AudioOnly,0.9750082492828368,0.0290103070437908,0.9448343515396118,-0.0962969288229942,1.0,0.14,StagEventNew
AudioOnly,0.9480450749397278,-0.2724841237068176,0.9713410139083862,-0.1095556020736694,1.0,0.14,StagEventNew
HUDOnly,0.8804415464401245,0.0476009100675582,0.853379487991333,0.0285447686910629,0.0,0.14,StagEventNew
BaseCondition,0.9393253922462464,-0.1772388517856598,0.8595163226127625,-0.3859894275665283,0.0,0.14,StagEventNew
HUDOnly,0.9084717631340028,0.0610727816820144,0.8665583729743958,0.0477406196296215,1.0,0.14,StagEventNew
HUDOnly,0.9588154554367064,-0.1940373331308365,0.9530720114707948,-0.0925271362066268,1.0,0.14,StagEventNew
BaseCondition,0.9928778111934662,-0.0119638834148645,0.9289219081401824,-0.2359924688935279,0.0,0.14,StagEventNew
FullLoopAR,0.9307085275650024,0.074995968490839,0.9349036514759064,-0.036035087890923,1.0,0.14,StagEventNew
HUDOnly,0.9707139730453492,0.0157593376934528,0.9582586288452148,-0.0890979617834091,0.0,0.14,StagEventNew
AudioOnly,0.9538111090660096,0.061789371073246,0.918907642364502,-0.2870694994926452,0.0,0.14,StagEventNew
BaseCondition,0.9501235485076904,0.0597138442099094,0.9232500195503236,-0.0099671129137277,1.0,0.14,StagEventNew
AudioOnly,0.9471608996391296,-0.200047105550766,0.9258633852005004,-0.3487856388092041,0.0,0.14,StagEventNew
FullLoopAR,0.95180281996727,-0.1053780391812324,0.9165090322494508,0.0152757763862609,1.0,0.14,StagEventNew
BaseCondition,0.9231647849082948,-0.2199279367923736,0.91996431350708,-0.06100345402956,1.0,0.14,StagEventNew
HUDOnly,0.978797733783722,-0.0500008538365364,0.9708951115608216,-0.1651167720556259,1.0,0.14,StagEventNew
HUDOnly,0.9346557259559632,0.1666878163814544,0.9388774037361144,-0.0278796963393688,0.0,0.14,StagEventNew
BaseCondition,0.8916945457458496,-0.1245138570666313,0.9209933876991272,0.0093206269666552,0.0,0.14,StagEventNew
HUDOnly,0.9356693625450134,0.0619817972183227,0.91047465801239,-0.0328618511557579,0.0,0.14,StagEventNew
AudioOnly,0.9579715728759766,0.0021826196461915,0.9661710262298584,-0.0559402033686637,0.0,0.14,StagEventNew
HUDOnly,0.9527961015701294,-0.0444460213184356,0.9411648511886596,-0.0943436995148658,1.0,0.14,StagEventNew
BaseCondition,0.9256500601768494,0.0464452914893627,0.9345897436141968,0.0467479787766933,0.0,0.14,StagEventNew
FullLoopAR,0.9643564224243164,0.0824646688997745,0.9547878205776216,0.0090437801554798,0.0,0.14,StagEventNew
BaseCondition,0.9675655961036682,-0.0479583293199539,0.9492434859275818,-0.1333561688661575,0.0,0.14,StagEventNew
AudioOnly,0.9485433101654052,-0.1746624410152435,0.8448835015296936,0.0670727118849754,0.0,0.14,StagEventNew
FullLoopAR,0.9338536858558656,-0.1774705052375793,0.9362198263406756,0.0714548245305195,0.0,0.14,StagEventNew
HUDOnly,0.9060062170028688,0.1804261803627014,0.9248623251914978,-0.1297982037067413,0.0,0.14,StagEventNew
BaseCondition,0.947220265865326,0.034142829477787,0.9156713485717772,-0.0079283192753791,0.0,0.14,StagEventNew
BaseCondition,0.982337474822998,-0.036466360092163,0.9204449653625488,-0.0459796488285064,1.0,0.14,StagEventNew
FullLoopAR,0.969062089920044,0.0010487656109035,0.9510774612426758,-0.073829710483551,1.0,0.14,StagEventNew
HUDOnly,0.9563787877559662,-0.0130883450619876,0.9366552829742432,-0.0418451130390166,1.0,0.14,StagEventNew
FullLoopAR,0.9544991850852966,-0.057739682495594,0.9288014769554138,-0.0285645946860313,1.0,0.14,StagEventNew
FullLoopAR,0.9589574337005616,0.0058230496942996,0.931629240512848,0.0131477373652159,1.0,0.14,StagEventNew
AudioOnly,0.9227849245071412,-0.0067583750933408,0.8905887007713318,-0.0299791749566793,1.0,0.14,StagEventNew
FullLoopAR,0.9395314455032348,-0.0154372146353125,0.9123049974441528,-0.0400401130318641,1.0,0.14,StagEventNew
FullLoopAR,0.9182671755552292,-0.1023862361907958,0.9411934912204742,-0.0395780261605977,1.0,0.14,StagEventNew
BaseCondition,0.9326860010623932,-0.1206755600869655,0.9222800731658936,-0.0549673046916723,0.0,0.14,StagEventNew
AudioOnly,0.9031056463718414,-0.0556648056954145,0.916523426771164,-0.0568359848111867,1.0,0.14,StagEventNew
FullLoopAR,0.9425931572914124,0.0715725421905517,0.9461769461631776,-0.074741818010807,0.0,0.14,StagEventNew
FullLoopAR,0.931978851556778,-0.1302688717842101,0.9310941696166992,-0.0567025244235992,0.0,0.14,StagEventNew
FullLoopAR,0.9640896320343018,0.0228553861379623,0.921830713748932,0.0440220683813095,1.0,0.14,StagEventNew
FullLoopAR,0.9541517496109008,0.0074019781313836,0.932010054588318,-0.0612531900405883,1.0,0.14,StagEventNew
BaseCondition,0.9709380865097046,0.0542792454361915,0.8816882371902466,0.0225182250142097,0.0,0.14,StagEventNew
FullLoopAR,0.9406976103782654,-0.0254389084875583,0.953062891960144,-0.0267855767160654,0.0,0.14,StagEventNew
BaseCondition,0.9208991229534148,-0.1832920685410499,0.8297246098518372,-0.4986556619405746,1.0,0.14,StagEventNew
BaseCondition,0.9381313025951384,-0.0387617591768503,0.9193822741508484,-0.0660759173333644,0.0,0.14,StagEventNew
HUDOnly,0.9844557642936708,-0.0095961727201938,0.9588915705680848,-0.0305261071771383,0.0,0.14,StagEventNew
BaseCondition,0.9760088324546814,0.0119288843125104,0.8835393190383911,-0.0232326798141002,1.0,0.14,StagEventNew
HUDOnly,0.9716221690177916,-0.0912468880414962,0.930143177509308,-0.0600018091499805,1.0,0.14,StagEventNew
HUDOnly,0.9521883130073548,0.0537275858223438,0.9180079102516174,0.0265873279422521,0.0,0.14,StagEventNew
BaseCondition,0.9021804332733154,-0.0391617640852928,0.9319287538528442,-0.0341009870171546,0.0,0.14,StagEventNew
FullLoopAR,0.9455764889717102,-0.0415225401520729,0.940540075302124,-0.0461118295788764,1.0,0.14,StagEventNew
AudioOnly,0.9498257339000702,0.0135916983708738,0.7945503890514374,-0.5277345180511475,0.0,0.14,StagEventNew
HUDOnly,0.9239958822727204,0.090703822672367,0.9128990471363068,0.0615355614572762,1.0,0.14,StagEventNew
BaseCondition,0.9498257339000702,-0.3333121538162231,0.7945503890514374,-0.5539821982383728,1.0,0.14,StagEventNew
FullLoopAR,0.9559702575206755,-0.1118951365351676,0.9301355183124542,-0.047199860215187,0.0,0.14,StagEventNew
AudioOnly,0.8711506724357605,-0.1286191791296005,0.8570319414138794,0.11055838316679,1.0,0.14,StagEventNew
AudioOnly,0.9314121007919312,-0.0304549299180507,0.942514717578888,-0.0199469309300184,1.0,0.14,StagEventNew
BaseCondition,0.9168651700019836,0.0729281455278396,0.946393758058548,-0.0859786830842494,0.0,0.14,StagEventNew
BaseCondition,0.9371891021728516,-0.0646540373563766,0.9203470349311828,-0.0423049367964267,0.0,0.14,StagEventNew
BaseCondition,0.9485625624656676,0.0644022673368453,0.9704792201519012,0.0297033749520778,0.0,0.14,StagEventNew
HUDOnly,0.9588183164596558,0.097124345600605,0.9816649556159972,-0.0703817084431648,0.0,0.14,StagEventNew
HUDOnly,0.9877361953258514,5.840696394439999e-05,0.8729038238525391,-0.4235751628875732,1.0,0.14,StagEventNew
AudioOnly,0.9538256525993348,0.0030610403046011,0.9811797738075256,-0.0579464100301265,0.0,0.14,StagEventNew
BaseCondition,0.9559442400932312,-0.0759224072098732,0.933250606060028,-0.0596174634993076,0.0,0.14,StagEventNew
HUDOnly,0.9679041504859924,0.030457155779004,0.941239297389984,-0.0537677593529224,0.0,0.14,StagEventNew
BaseCondition,0.9332039952278136,-0.0865703076124191,0.8821492791175842,0.0203744396567344,0.0,0.14,StagEventNew
FullLoopAR,0.9328194856643676,0.1797890067100525,0.9373353719711304,-0.0222254581749439,1.0,0.14,StagEventNew
BaseCondition,0.9561367630958556,0.004120722413063,0.9291160106658936,-0.0266625098884105,0.0,0.14,StagEventNew
FullLoopAR,0.9198029637336732,-0.0582023710012435,0.9244112372398376,-0.008869077078998,1.0,0.14,StagEventNew
FullLoopAR,0.9539948105812072,0.0599798448383808,0.955576241016388,-0.1016376912593841,0.0,0.14,StagEventNew
HUDOnly,0.9518070816993712,-0.0147896353155374,0.8174594640731812,-0.4686144888401031,1.0,0.14,StagEventNew
FullLoopAR,0.9712072610855104,0.0269393920898437,0.8571345806121826,0.0296318568289279,1.0,0.14,StagEventNew
FullLoopAR,0.9707608819007874,-0.1076053529977798,0.9000486135482788,-0.0052025197073817,1.0,0.14,StagEventNew
FullLoopAR,0.9546091854572296,0.0215755039826035,0.9307387471199036,-0.0120925637893378,0.0,0.14,StagEventNew
HUDOnly,0.9656466841697692,-0.0141164464876055,0.9496654272079468,-0.0562078971415758,1.0,0.14,StagEventNew
FullLoopAR,0.9739197492599488,-0.070329874753952,0.9653438925743104,-0.2073144167661667,1.0,0.14,StagEventNew
FullLoopAR,0.97469300031662,0.082474835216999,0.9435933232307434,-0.0378223769366741,1.0,0.14,StagEventNew
HUDOnly,0.9740580916404724,0.0192907126620411,0.9191080927848816,0.0254212664440274,0.0,0.14,StagEventNew
BaseCondition,0.9753255844116212,-0.1560276746749878,0.9393411874771118,-0.0726225152611732,0.0,0.14,StagEventNew
FullLoopAR,0.976768434047699,0.0944460555911064,0.9889584183692932,-0.0768529325723648,1.0,0.14,StagEventNew
FullLoopAR,0.9544440507888794,-0.0428088493645191,0.9816424250602722,-0.1689983755350113,0.0,0.14,StagEventNew
FullLoopAR,0.9743463397026062,-0.033755112439394,0.931412935256958,-0.0319235995411872,1.0,0.14,StagEventNew
HUDOnly,0.9519843459129332,0.1121537238359451,0.9653359055519104,-0.1321421414613723,0.0,0.14,StagEventNew
BaseCondition,0.9211487770080566,-0.021441176533699,0.9411016702651978,-0.0605373382568359,0.0,0.14,StagEventNew
FullLoopAR,0.9375620484352112,0.0467057488858699,0.90479177236557,0.0246009742841123,1.0,0.14,StagEventNew
FullLoopAR,0.9538570642471312,-0.1308547705411911,0.8959275484085083,0.0080425590276718,0.0,0.14,StagEventNew
BaseCondition,0.9519827961921692,-0.1294941008090973,0.8199665546417236,0.0393323488533496,0.0,0.14,StagEventNew
AudioOnly,0.7945034503936768,0.0974301323294639,0.8669461011886597,0.0898794904351234,0.0,0.14,StagEventNew
FullLoopAR,0.9104436635971068,0.0136427693068981,0.9057932496070862,-0.0677260532975196,0.0,0.14,StagEventNew
BaseCondition,0.9561905264854432,0.1215143725275993,0.9346585869789124,-0.0548179671168327,0.0,0.14,StagEventNew
HUDOnly,0.9112069010734558,0.000244703143835,0.9170954823493958,-0.0070530865341424,0.0,0.14,StagEventNew
FullLoopAR,0.9702538251876832,-0.1265841424465179,0.8768664002418518,-0.2467323094606399,1.0,0.14,StagEventNew
AudioOnly,0.7945034503936768,-0.0859609246253967,0.8669461011886597,-0.0208803676068782,1.0,0.14,StagEventNew
HUDOnly,0.9272863268852234,-0.0798314958810806,0.9170383810997008,-0.0480705276131629,0.0,0.14,StagEventNew
AudioOnly,0.9118888676166534,0.0528054367750882,0.9171378314495088,-0.0418595289811491,1.0,0.14,StagEventNew
AudioOnly,0.948200821876526,-0.0855680778622627,0.9288551807403564,-0.0978406742215156,0.0,0.14,StagEventNew
HUDOnly,0.9420154988765717,-0.127538114786148,0.938213676214218,-0.2226850017905235,0.0,0.14,StagEventNew
BaseCondition,0.9699456691741944,-0.0884765312075614,0.9304157495498656,-0.0239692069590091,0.0,0.14,StagEventNew
FullLoopAR,0.9739128351211548,-0.1145975142717361,0.9163456559181212,-0.0227659381926059,1.0,0.14,StagEventNew
AudioOnly,0.960756242275238,-0.0825544446706771,0.9620195627212524,-0.0705815032124519,0.0,0.14,StagEventNew
BaseCondition,0.8797159194946289,-0.4601693749427795,0.9039395451545716,-0.4250248372554779,0.0,0.14,StagEventNew
FullLoopAR,0.9024015963077544,-0.1567122265696525,0.9167295396327972,-0.0163057288154959,1.0,0.14,StagEventNew
FullLoopAR,0.9752098321914674,0.0183138167485594,0.9446781575679778,0.0177880087867379,1.0,0.14,StagEventNew
HUDOnly,0.9548032879829408,-0.2015003897249698,0.9402391612529756,0.1447708755731582,1.0,0.14,StagEventNew
HUDOnly,0.9520633816719056,-0.0955848470330238,0.9307803511619568,-0.1104947626590728,1.0,0.14,StagEventNew
FullLoopAR,0.9405344724655152,-0.0688061267137526,0.9322693049907684,-0.0384807791560888,0.0,0.14,StagEventNew
BaseCondition,0.9716720283031464,0.1037264727056025,0.9354596436023712,0.0203308425843715,0.0,0.14,StagEventNew
FullLoopAR,0.9784392416477204,-0.0406918348744511,0.960841566324234,-0.0657634967938065,0.0,0.14,StagEventNew
AudioOnly,0.9451366066932678,-0.1143041104078292,0.910451114177704,-0.0174263846129179,0.0,0.14,StagEventNew
HUDOnly,0.9546573758125304,-0.1757581830024719,0.9174142479896544,-0.0157738085836172,1.0,0.14,StagEventNew
BaseCondition,0.9232666492462158,0.0678906552493571,0.9363405406475068,0.0012748708832077,0.0,0.14,StagEventNew
FullLoopAR,0.955671727657318,-0.1450918763875961,0.8845593333244324,-0.0139804631471633,0.0,0.14,StagEventNew
BaseCondition,0.9343534111976624,-0.2308626770973205,0.9477788805961608,-0.0726796090602874,0.0,0.14,StagEventNew
AudioOnly,0.9683296084403992,0.0758095309138298,0.9410527348518372,-0.0070730866864323,1.0,0.14,StagEventNew
HUDOnly,0.9359638690948486,0.0411956943571567,0.93204927444458,-0.0476774759590625,0.0,0.14,StagEventNew
AudioOnly,0.9257292151451112,-0.047315239906311,0.9331095218658448,-0.0850101523101329,0.0,0.14,StagEventNew
BaseCondition,0.9590018391609192,0.0279094520956277,0.9669159650802612,-0.0735961869359016,1.0,0.14,StagEventNew
AudioOnly,0.9268357157707214,-0.0477811768651008,0.9143272042274476,-0.0386645123362541,1.0,0.14,StagEventNew
BaseCondition,0.9169836938381196,0.0093043651431798,0.896151065826416,-0.0500842835754155,0.0,0.14,StagEventNew
FullLoopAR,0.9475787281990052,0.0300088599324226,0.921654462814331,-0.009697675704956,1.0,0.14,StagEventNew
FullLoopAR,0.9721360355615616,-0.1590525694191455,0.9156442284584044,0.0423539895564317,1.0,0.14,StagEventNew
AudioOnly,0.9213907718658448,0.1543495804071426,0.8940408825874329,0.002825969364494,1.0,0.14,StagEventNew
BaseCondition,0.9335321187973022,0.0780707523226738,0.863332986831665,0.0066631664521992,0.0,0.14,StagEventNew
AudioOnly,0.9494191408157348,0.0651523321866989,0.9301486611366272,-0.0540378876030445,0.0,0.14,StagEventNew
BaseCondition,0.9321513324975969,-0.2030140049755573,0.9399535059928894,-0.0123402792960404,0.0,0.14,StagEventNew
AudioOnly,0.7945034503936768,0.2758501470088959,0.8669461011886597,0.0705925524234771,1.0,0.14,StagEventNew
HUDOnly,0.9122498035430908,-0.0428232513368129,0.9309667944908142,-0.0481710620224475,0.0,0.14,StagEventNew
HUDOnly,0.977839469909668,0.1036795824766159,0.9426984786987304,-0.0032874313183128,0.0,0.14,StagEventNew
HUDOnly,0.8948313593864441,-0.0042988583445549,0.9115338325500488,-0.0051692300476133,1.0,0.14,StagEventNew
FullLoopAR,0.9401828050613404,-0.1712343394756317,0.9149768948554992,-0.0507788173854351,1.0,0.14,StagEventNew
AudioOnly,0.9302513599395752,-0.1519196331501007,0.9275978803634644,-0.083249382674694,1.0,0.14,StagEventNew
HUDOnly,0.8949119299650192,0.0542511288076638,0.8644535392522812,0.0338182649575173,1.0,0.14,StagEventNew
HUDOnly,0.912949562072754,0.0762190148234367,0.8553617596626282,0.0412543341517448,0.0,0.14,StagEventNew
HUDOnly,0.9500434696674348,0.0705128014087676,0.9378744065761566,-0.0538811106234788,1.0,0.14,StagEventNew
FullLoopAR,0.9575819373130798,-0.0548505075275898,0.9345510005950928,0.0451438464224338,1.0,0.14,StagEventNew
AudioOnly,0.962127447128296,-0.0064280657097697,0.9356756210327148,-0.318043977022171,0.0,0.14,StagEventNew
FullLoopAR,0.9627789556980132,-0.1619123741984367,0.9379578530788422,-0.0698741525411605,1.0,0.14,StagEventNew
AudioOnly,0.935871422290802,0.1194034218788147,0.8957546710968017,-0.1859550170600414,1.0,0.14,StagEventNew
AudioOnly,0.9047827124595642,-0.1709528118371963,0.890335202217102,0.0009727939032018,0.0,0.14,StagEventNew
BaseCondition,0.9411337375640868,-0.1022980660200119,0.9139643907546996,-0.1113151460886001,0.0,0.14,StagEventNew
FullLoopAR,0.9552221298217772,0.176285907626152,0.8697178959846497,0.0653566867113113,0.0,0.14,StagEventNew
BaseCondition,0.9649943709373474,-0.0585028231143951,0.9314325451850892,-0.0435771048069,1.0,0.14,StagEventNew
HUDOnly,0.958891063928604,-0.0284913820214569,0.8860526829957962,0.0210512634366751,1.0,0.14,StagEventNew
FullLoopAR,0.9031938910484314,-0.001029628328979,0.9368469715118408,-0.0775628387928009,1.0,0.14,StagEventNew
HUDOnly,0.9565179944038392,-0.1156199127435684,0.9431388974189758,-0.0446375720202922,1.0,0.14,StagEventNew
FullLoopAR,0.9089944660663604,-0.1113732382655143,0.9377825558185576,-0.0456139389425515,1.0,0.14,StagEventNew
AudioOnly,0.9641801714897156,-0.0961673259735107,0.8460260033607483,-0.4069792032241821,1.0,0.14,StagEventNew
BaseCondition,0.9489091634750366,-0.1627604961395263,0.9279273748397828,0.0547430925071239,0.0,0.14,StagEventNew
BaseCondition,0.936575710773468,-0.2552799880504608,0.9680467247962952,-0.0978327766060829,0.0,0.14,StagEventNew
FullLoopAR,0.9242222309112548,-0.0006256806664168,0.8641931414604187,0.0083754733204841,1.0,0.14,StagEventNew
BaseCondition,0.9182461202144622,-0.0017699741292744,0.926827311515808,-0.0454932935535907,0.0,0.16,StagEventNew
FullLoopAR,0.9632701277732848,-0.0194005202502012,0.9424092173576356,0.0575343146920204,1.0,0.16,StagEventNew
BaseCondition,0.9593580365180968,-0.0065288785845041,0.9433317184448242,-0.0181205254048109,0.0,0.16,StagEventNew
FullLoopAR,0.9570074677467346,-0.1077880710363388,0.9416872262954712,-0.0988522917032241,1.0,0.16,StagEventNew
BaseCondition,0.9839344620704652,0.0247531607747077,0.9493845701217652,-0.0531161054968833,0.0,0.16,StagEventNew
BaseCondition,0.9337371587753296,0.0975803136825561,0.958087921142578,-0.0610508173704147,0.0,0.16,StagEventNew
FullLoopAR,0.8963727355003357,0.0854074358940124,0.8608965277671814,0.0439075678586959,1.0,0.16,StagEventNew
HUDOnly,0.898932695388794,0.1227592080831527,0.8838050961494446,0.1735168546438217,1.0,0.16,StagEventNew
FullLoopAR,0.9816918522119522,0.0247785071842372,0.9419802874326706,-0.0610609389841556,1.0,0.16,StagEventNew
